id,name,category_id
121230,"Apricot, peach (including nectarine) or plum stones and kernels; of a kind used primarily for human consumption",12
121230,"Apricot, peach or plum stones and kernels; of a kind used primarily for human consumption",12
121291,"Sugar beet; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",12
121291,"Sugar beet; of a kind used primarily for human consumption, fresh, chilled, frozen or dried, whether or not ground",12
121291,"Sugar beet; of a kind used primarily for human consumption, fresh or dried, whether or not ground",12
121292,"Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",12
121292,"Sugar cane; of a kind used primarily for human consumption, fresh, chilled, frozen or dried, whether or not ground",12
121292,"Sugar cane; of a kind used primarily for human consumption, fresh or dried, whether or not ground",12
121293,"Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",12
121294,"Chicory roots (Chicorium intybus sativum); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",12
121299,"Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",12
121299,"Vegetable products (including unroasted chicory roots, chicorium intybus sativum variety); n.e.c. in chapter 12, fresh, chilled, frozen or dried, ground or unground, primarily for human consumption",12
121299,"Vegetable products (including unroasted chicory roots, chicorium intybus sativum variety); n.e.s. in chapter 12, fresh, chilled, frozen or dried, ground or unground, primarily for human consumption",12
121299,"Vegetable products (including unroasted chicory roots, chicorium intybus sativum variety); n.e.s. in chapter 12, fresh or dried, ground or unground, primarily for human consumption",12
121300,"Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets",12
121410,Lucerne (alfalfa) meal and pellets,12
121490,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",12
130110,Lac,12
130120,Gum Arabic,13
130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",13
130190,"Natural gums, resins, gum-resins and oleoresins, n.e.s. in heading no. 1301",13
130190,"Natural gums, resins, gum-resins, balsams, n.e.s. in heading no. 1301",13
130211,Vegetable saps and extracts; opium,13
130212,Vegetable saps and extracts; of liquorice,13
130213,Vegetable saps and extracts; of hops,13
130214,Vegetable saps and extracts; of ephedra,13
130214,Vegetable saps and extracts; of pyrethrum or of the roots of plants containing rotenone,13
130219,Vegetable saps and extracts; n.e.c. in item no. 1302.1,13
130219,Vegetable saps and extracts; n.e.s. in item no. 1302.1,13
130220,Pectic substances; pectinates and pectates,13
130231,"Mucilages and thickeners; agar-agar, whether or not modified, derived from vegetable products",13
130232,"Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",13
130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",13
130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.s. in item no. 1302.3",13
140110,Bamboo used primarily for plaiting,13
140120,Rattans used primarily for plaiting,14
140190,Vegetable materials of a kind used primarily for plaiting; n.e.c. in heading no. 1401,14
140190,Vegetable materials of a kind used primarily for plaiting; n.e.s. in heading no. 1401,14
140200,"Vegetable materials of a kind used primarily as stuffing or as padding; (eg kapok, vegetable hair and eel grass), whether or not put up as a layer with or without supporting material",14
140210,Kapok used primarily as stuffing or as padding; whether or not put up as a layer with or without supporting material,14
140290,"Vegetable products; (excluding kapok), of a kind used primarily as stuffing or as padding, whether or not put up as a layer, with or without supporting material",14
140291,Vegetable hair of a kind used primarily as stuffing or as padding; whether or not put up as a layer with or without supporting material,14
140299,Vegetable materials (excluding kapok and vegetable hair) used primarily as stuffing or as padding; whether or not put up as a layer with or without supporting materials,14
140300,"Vegetable materials of a kind used primarily in brooms or brushes; (eg broomcorn, piassava, couch-grass and istle), whether or not in hanks or bundles",14
140310,"Broomcorn (sorghum vulgare var. technicum), of a kind used primarily in brooms or in brushes; whether or not in hanks or bundles",14
140390,"Vegetable materials; (excluding broomcorn) of a kind used primarily in brooms or in brushes, whether or not in hanks or bundles",14
140410,Vegetable products; raw materials used primarily in dyeing or tanning,14
140420,Vegetable products; cotton linters,14
140490,Vegetable products; n.e.c. in chapter 14,14
140490,Vegetable products; n.e.s. in chapter 14,14
150100,"Animal fat; pig and poultry fat (including lard), other than that of heading no. 0209 or 1503",14
150100,"Lard; other pig fat and poultry fat, rendered, whether or not pressed or solvent-extracted",15
150110,"Pig fat; lard, other than that of heading 0209 and 1503",15
150120,"Pig fat; not lard, other than that of heading 0209 or 1503",15
150190,Poultry fat; other than that of heading 0209 or 1503,15
150200,"Fats of bovine animals, sheep or goats; other than those of heading no. 1503",15
150200,"Fats of bovine animals, sheep or goats; raw or rendered, whether or not pressed or solvent-extracted",15
150210,Tallow; other than those of heading 1503,15
150290,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503",15
150300,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil; not emulsified or mixed or otherwise prepared",15
150410,"Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified",15
150420,"Fats and oils and their fractions; of fish, (excluding liver-oils)",15
150430,Fats and oils and their fractions; of marine mammals,15
150500,Wool grease and fatty substances derived therefrom (including lanolin),15
150510,"Animal fats and oils; wool grease, crude",15
150590,Animal fats and oils; wool grease (other than crude) and fatty substances derived therefrom (including lanolin),15
150600,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15",15
150600,"Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.s. in chapter 15",15
150710,"Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified",15
150790,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
150810,"Vegetable oils; ground-nut oil and its fractions, crude, not chemically modified",15
150890,"Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
150910,"Vegetable oils; olive oil and its fractions, virgin, whether or not refined, but not chemically modified",15
150920,"Vegetable oils; olive oil and its fractions, extra virgin olive oil, whether or not refined, but not chemically modified",15
150930,"Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified",15
150940,"Vegetable oils; olive oil and its fractions, virgin olive oils n.e.c. in heading 1509, whether or not refined, but not chemically modified",15
150990,"Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified",15
151000,"Vegetable oils; oils and their fractions n.e.c. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",15
151000,"Vegetable oils; oils and their fractions n.e.s. in chapter 15, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",15
151010,"Vegetable oils; crude olive pomace oil and their fractions, obtained solely from olives, whether or not refined, but not chemically modified",15
151090,"Vegetable oils; oils and their fractions n.e.c. in heading 1510, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",15
151110,"Vegetable oils; palm oil and its fractions, crude, not chemically modified",15
151190,"Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
151211,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",15
151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",15
151221,"Vegetable oils; cotton-seed oil and its fractions; crude, whether or not gossypol has been removed, not chemically modified",15
151229,"Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
151311,"Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified",15
151319,"Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
151321,"Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified",15
151329,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",15
151410,"Vegetable oils; rape, colza or mustard oil and their fractions, crude, not chemically modified",15
151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",15
151419,"Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",15
151490,"Vegetable oils; rape, colza or mustard oil and their fractions, other than crude, whether or not refined, but not chemically modified",15
151491,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, crude",15
151499,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",15
151511,"Vegetable oils; linseed oil and its fractions, crude, not chemically modified",15
151519,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
151521,"Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified",15
151529,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",15
151530,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",15
151540,"Vegetable oils; tung oil and its fractions, whether or not refined, but not chemically modified",15
151550,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",15
151560,"Vegetable oils; microbial fats and oils and their fractions, whether or not refined, but not chemically modified",15
151560,"Vegetable oils; jojoba oil and its fractions, whether or not refined, but not chemically modified",15
151590,"Fixed vegetable fats and oils and their fractions n.e.c. in heading 1515; other than linseed, maize (corn), castor, sesame, microbial oils, whether or not refined, but not chemically modified",15
151590,"Vegetable fats and oils and their fractions; fixed, n.e.c. in heading no. 1515, whether or not refined, but not chemically modified",15
151590,"Vegetable fats and oils and their fractions; fixed, n.e.s. in heading no. 1515, whether or not refined, but not chemically modified",15
151610,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",15
151620,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",15
151630,"Microbial fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",15
151710,Margarine; excluding liquid margarine,15
151790,"Edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, n.e.c. in heading 1517, other than edible fats and oils or their fractions of heading 15.16",15
151790,"Edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",15
151800,"Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in chapter 15",15
151800,"Animal or vegetable fats and oils and their fractions; oxidised, boiled or otherwise chemically modified, (excluding those of heading no. 1516), inedible mixtures or preparations of fats or oils",15
151911,Stearic acid,15
151912,Oleic acid,15
151913,Tall oil fatty acids,15
151919,Industrial monocarboxylic fatty acids n.e.s. in heading no. 1519,15
151920,Acid oils from refining,15
151930,Industrial fatty alcohols,15
152000,"Glycerol, crude; glycerol waters and glycerol lyes",15
152010,Glycerol (glycerine); crude; glycerol waters and glycerol lyes,15
152090,"Glycerol; n.e.s. in heading no. 1520, including synthetic",15
152110,Vegetable waxes (other than triglycerides); whether or not refined or coloured,15
152190,"Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured",15
152190,"Waxes, other than vegetable, n.e.s. in heading no. 1521; whether or not refined or coloured",15
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,15
160100,"Meat preparations; sausages and similar products, of meat, meat offal, blood or insects, and food preparations based on these products",15
160100,"Meat preparations; sausages and similar products, of meat, meat offal or blood, and food preparations based on these products",16
160210,"Meat preparations; homogenised preparations of meat, meat offal blood or insects",16
160210,"Meat preparations; homogenised preparations of meat, meat offal or blood",16
160220,Meat preparations; of the prepared or preserved liver of any animal (excluding homogenised preparations),16
160231,"Meat preparations; of turkeys, prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",16
160232,"Meat preparations; of the poultry of heading no. 0105, (i.e. of fowls of the species Gallus domesticus)",16
160232,"Meat preparations; of the poultry of heading no. 0105, (ie of fowls of the species gallus domesticus)",16
160239,"Meat preparations; of poultry (excluding turkeys), prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",16
160241,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved (excluding homogenised preparations)",16
160242,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved (excluding homogenised preparations)",16
160249,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, n.e.c. in heading no. 1602",16
160249,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, n.e.s. in heading no. 1602",16
160250,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",16
160290,"Meat preparations; of meat, meat offal or the blood of any animal, n.e.c. in heading no. 1602",16
160290,"Meat preparations; of meat, meat offal or the blood of any animal, n.e.s. in heading no. 1602",16
160300,"Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",16
160411,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced)",16
160412,"Fish preparations; herrings, prepared or preserved, whole or in pieces (but not minced)",16
160413,"Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",16
160414,"Fish preparations; tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced)",16
160414,"Fish preparations; tunas, skipjack and Atlantic bonito (sarda spp.), prepared or preserved, whole or in pieces (but not minced)",16
160415,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced)",16
160416,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced)",16
160417,"Fish preparations; eels, prepared or preserved, whole or in pieces (but not minced)",16
160418,"Fish preparations; shark fins, prepared or preserved, whole or in pieces (but not minced)",16
160419,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), n.e.c. in heading no. 1604",16
160419,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), n.e.s. in heading no. 1604",16
160420,"Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",16
160420,"Fish preparations; fish minced or in forms n.e.s. in heading no. 1604, prepared or preserved",16
160430,Fish preparations; caviar and caviar substitutes,16
160431,Fish preparations; caviar,16
160432,"Fish preparations; caviar substitutes, prepared from fish eggs",16
160510,"Crustacean preparations; crab, prepared or preserved",16
160520,"Crustacean preparations; shrimps and prawns, prepared or preserved",16
160521,"Crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",16
160529,"Crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",16
160530,"Crustacean preparations; lobster, prepared or preserved",16
160540,"Crustacean preparations; other than crab, shrimps, prawns, and lobsters, prepared or preserved",16
160540,"Crustacean preparations; prepared or preserved crustaceans (excluding crab, shrimps, prawns and lobster)",16
160551,"Mollusc preparations; oysters, prepared or preserved",16
160552,"Mollusc preparations; scallops, including queen scallops, prepared or preserved",16
160553,"Mollusc preparations; mussels, prepared or preserved",16
160554,"Mollusc preparations; cuttle fish and squid, prepared or preserved",16
160555,"Mollusc preparations; octopus, prepared or preserved",16
160556,"Mollusc preparations; clams, cockles and arkshells, prepared or preserved",16
160557,"Mollusc preparations; abalone, prepared or preserved",16
160558,"Mollusc preparations; snails, other than sea snails, prepared or preserved",16
160559,"Mollusc preparations; n.e.c. in item no. 1605.5, preparations such as pastes, sausages, prepared meals and the like",16
160559,"Mollusc preparations; n.e.c. in item no. 1605.5, prepared or preserved",16
160561,"Aquatic invertebrates; sea cucumbers, prepared or preserved",16
160562,"Aquatic invertebrates; sea urchins, prepared or preserved",16
160563,"Aquatic invertebrates; jellyfish, prepared or preserved",16
160569,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved",16
160590,Molluscs and other aquatic invertebrates; prepared or preserved (excluding crustaceans),16
170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",16
170112,"Sugars; beet sugar, raw, in solid form, not containing added flavouring or colouring matter",17
170113,"Sugars; cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",17
170114,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",17
170191,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter",17
170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",17
170199,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter",17
170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",17
170210,"Sugars; lactose, chemically pure, in solid form; lactose syrup, not containing added flavouring or colouring matter",17
170211,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",17
170219,"Sugars; lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",17
170220,"Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",17
170220,"Sugars; maple sugar chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",17
170230,"Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",17
170240,"Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",17
170240,"Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, the syrup not containing added flavouring or colouring matter",17
170250,"Sugars; fructose, chemically pure, in solid form",17
170260,"Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",17
170260,"Sugars; fructose (excluding chemically pure fructose), in solid form, containing in the dry state more than 50% by weight of fructose; fructose syrup, not containing added flavouring or colouring matter",17
170290,"Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",17
170290,"Sugars; n.e.s. in heading no. 1702, including invert sugar",17
170310,"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",17
170390,"Sugars; molasses, from sugar beet, resulting from the extraction or refining of sugar",17
170410,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",17
170490,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",17
180100,"Cocoa beans; whole or broken, raw or roasted",17
180200,"Cocoa; shells, husks, skins and other cocoa waste",18
180310,"Cocoa; paste, not defatted",18
180320,"Cocoa; paste, wholly or partly defatted",18
180400,"Cocoa; butter, fat and oil",18
180500,"Cocoa; powder, not containing added sugar or other sweetening matter",18
180610,"Cocoa; powder, containing added sugar or other sweetening matter",18
180620,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",18
180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",18
180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",18
180690,Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,18
180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,18
190110,"Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",18
190110,"Food preparations; of flour, meal, starch, malt extract or milk products, for infant use, put up for retail sale",19
190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",19
190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",19
190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.s. in heading no. 1901",19
190211,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",19
190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",19
190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",19
190230,"Food preparations; pasta (excluding stuffed), cooked or otherwise prepared",19
190240,Food preparations; couscous,19
190300,"Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar",19
190410,Food preparations; obtained by the swelling or roasting of cereals or cereal products,19
190420,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,19
190430,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",19
190430,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (egg corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",19
190430,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (eg corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",19
190490,"Food preparations; cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared",19
190510,"Food preparations; crispbread, whether or not containing cocoa",19
190520,"Food preparations; gingerbread and the like, whether or not containing cocoa",19
190530,"Food preparations; sweet biscuits, waffles and wafers, whether or not containing cocoa",19
190531,"Food preparations; sweet biscuits, whether or not containing cocoa",19
190532,"Food preparations; waffles and wafers, whether or not containing cocoa",19
190540,"Food preparations; rusks, toasted bread and similar toasted products, whether or not containing cocoa",19
190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",19
190590,"Food preparations; bakers' wares n.e.s. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",19
200110,"Vegetable preparations; cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",19
200120,"Vegetable preparations; onions, prepared or preserved by vinegar or acetic acid",20
200190,"Vegetable preparations; vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers and gherkins)",20
200190,"Vegetable preparations; vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers, gherkins and onions)",20
200210,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",20
200290,"Vegetable preparations; tomatoes, (other than whole or in pieces), prepared or preserved otherwise than by vinegar or acetic acid",20
200310,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",20
200310,"Vegetable preparations; mushrooms, prepared or preserved otherwise than by vinegar or acetic acid",20
200320,"Vegetable preparations; truffles, prepared or preserved otherwise than by vinegar or acetic acid",20
200390,"Vegetable preparations; mushrooms and truffles, other than mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",20
200390,"Vegetable preparations; mushrooms other than of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",20
200410,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",20
200490,"Vegetable preparations; vegetables and mixtures of vegetables (excluding potatoes), prepared or preserved otherwise than by vinegar or acetic acid, frozen",20
200510,"Vegetable preparations; homogenised vegetables, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200520,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200530,Vegetable preparations; sauerkraut,20
200540,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200551,"Vegetable preparations; beans, shelled, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200559,"Vegetable preparations; beans, (not shelled), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200560,"Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200570,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200580,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200590,"Vegetable preparations; vegetables and mixtures of vegetables n.e.s. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200591,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200599,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20
200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)",20
200600,"Fruit, nuts, fruit-peel and other parts of plants; preserved by sugar (drained, glace or crystallised)",20
200710,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised, cooked preparations, whether or not containing added sugar or other sweetening matter",20
200791,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, being cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",20
200799,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",20
200799,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.s. in heading no. 2007, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",20
200811,"Nuts; ground-nuts, whether or not containing added sugar, other sweetening matter or spirit",20
200819,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts except in mixtures)",20
200820,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200820,"Fruit; pineapples, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200830,"Fruit; citrus, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200830,"Fruit; citrus, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200840,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200840,"Fruit; pears, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200850,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200850,"Fruit; apricots, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200860,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200860,"Fruit; cherries, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200870,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",20
200870,"Fruit; peaches, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200880,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200880,"Fruit; strawberries, prepared or preserved in ways n.e.s. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",20
200891,"Fruit, palm hearts; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",20
200891,"Palm hearts; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",20
200892,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",20
200892,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways nes in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, nes",20
200892,"Fruit; mixtures, prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",20
